year,month,day_of_week,day_type,mode_canonical,pax_daily
2025,2,Thursday,Normal Weekday,regional_train,65500
2025,2,Thursday,Normal Weekday,metro_tram,508850
2025,2,Tuesday,Normal Weekday,metro_bus,399050
2025,2,Tuesday,Normal Weekday,metro_train,614800
2025,2,Tuesday,Normal Weekday,regional_bus,34850
2025,2,Tuesday,Normal Weekday,regional_train,64100
2025,2,Tuesday,Normal Weekday,metro_tram,496600
2025,2,Wednesday,Normal Weekday,metro_bus,398500
2025,2,Wednesday,Normal Weekday,metro_train,613650
2025,2,Wednesday,Normal Weekday,regional_bus,35500
2025,2,Wednesday,Normal Weekday,regional_train,65000
2025,2,Wednesday,Normal Weekday,metro_tram,506300
2025,3,Friday,Normal Weekday,metro_bus,412850
2025,3,Friday,Normal Weekday,metro_train,660000
2025,3,Friday,Normal Weekday,regional_bus,37200
2025,3,Friday,Normal Weekday,regional_train,71500
2025,3,Friday,Normal Weekday,metro_tram,519800
2025,3,Monday,Normal Weekday,metro_bus,417000
2025,3,Monday,Normal Weekday,metro_train,601350
2025,3,Monday,Normal Weekday,regional_bus,37150
2025,3,Monday,Normal Weekday,regional_train,59500
2025,3,Monday,Normal Weekday,metro_tram,490350
2025,3,Saturday,Weekend,metro_bus,221400
2025,3,Saturday,Weekend,metro_train,388550
2025,3,Saturday,Weekend,regional_bus,18700
2025,3,Saturday,Weekend,regional_train,47550
2025,3,Saturday,Weekend,metro_tram,527700
2025,3,Sunday,Weekend,metro_bus,147100
2025,3,Sunday,Weekend,metro_train,256850
2025,3,Sunday,Weekend,regional_bus,11000
2025,3,Sunday,Weekend,regional_train,31050
2025,3,Sunday,Weekend,metro_tram,361850
2025,3,Thursday,Normal Weekday,metro_bus,441750
2025,3,Thursday,Normal Weekday,metro_train,747100
2025,3,Thursday,Normal Weekday,regional_bus,39150
2025,3,Thursday,Normal Weekday,regional_train,75650
2025,3,Thursday,Normal Weekday,metro_tram,552550
2025,3,Tuesday,Normal Weekday,metro_bus,446750
2025,3,Tuesday,Normal Weekday,metro_train,699400
2025,3,Tuesday,Normal Weekday,regional_bus,39750
2025,3,Tuesday,Normal Weekday,regional_train,70000
2025,3,Tuesday,Normal Weekday,metro_tram,543100
2025,3,Wednesday,Normal Weekday,metro_bus,442250
2025,3,Wednesday,Normal Weekday,metro_train,702550
2025,3,Wednesday,Normal Weekday,regional_bus,39300
2025,3,Wednesday,Normal Weekday,regional_train,71200
2025,3,Wednesday,Normal Weekday,metro_tram,547700
2025,4,Friday,Normal Weekday,metro_bus,393200
2025,4,Friday,Normal Weekday,metro_train,580950
2025,4,Friday,Normal Weekday,regional_bus,32150
2025,4,Friday,Normal Weekday,regional_train,55550
2025,4,Friday,Normal Weekday,metro_tram,500400
2025,4,Friday,School Holiday Weekday,metro_bus,369700
2025,4,Friday,School Holiday Weekday,metro_train,568750
2025,4,Friday,School Holiday Weekday,regional_bus,30550
2025,4,Friday,School Holiday Weekday,regional_train,58900
2025,4,Friday,School Holiday Weekday,metro_tram,511950
2025,4,Monday,Normal Weekday,metro_bus,404100
2025,4,Monday,Normal Weekday,metro_train,568450
2025,4,Monday,Normal Weekday,regional_bus,36050
2025,4,Monday,Normal Weekday,regional_train,61400
2025,4,Monday,Normal Weekday,metro_tram,458050
2025,4,Monday,School Holiday Weekday,metro_bus,370300
2025,4,Monday,School Holiday Weekday,metro_train,532400
2025,4,Monday,School Holiday Weekday,regional_bus,29700
2025,4,Monday,School Holiday Weekday,regional_train,59650
2025,4,Monday,School Holiday Weekday,metro_tram,465150
2025,4,Saturday,Weekend,metro_bus,216500
2025,4,Saturday,Weekend,metro_train,329750
2025,4,Saturday,Weekend,regional_bus,18200
2025,4,Saturday,Weekend,regional_train,40200
2025,4,Saturday,Weekend,metro_tram,454000
2025,4,Sunday,Weekend,metro_bus,151150
2025,4,Sunday,Weekend,metro_train,271950
2025,4,Sunday,Weekend,regional_bus,10850
2025,4,Sunday,Weekend,regional_train,33000
2025,4,Sunday,Weekend,metro_tram,321350
2025,4,Thursday,Normal Weekday,metro_bus,401150
2025,4,Thursday,Normal Weekday,metro_train,672100
2025,4,Thursday,Normal Weekday,regional_bus,36550
2025,4,Thursday,Normal Weekday,regional_train,63800
2025,4,Thursday,Normal Weekday,metro_tram,511900
2025,4,Thursday,School Holiday Weekday,metro_bus,400000
2025,4,Thursday,School Holiday Weekday,metro_train,598450
2025,4,Thursday,School Holiday Weekday,regional_bus,32400
2025,4,Thursday,School Holiday Weekday,regional_train,68100
2025,4,Thursday,School Holiday Weekday,metro_tram,534000
2025,4,Tuesday,Normal Weekday,metro_bus,399850
2025,4,Tuesday,Normal Weekday,metro_train,608100
2025,4,Tuesday,Normal Weekday,regional_bus,36150
2025,4,Tuesday,Normal Weekday,regional_train,62550
2025,4,Tuesday,Normal Weekday,metro_tram,488100
2025,4,Tuesday,School Holiday Weekday,metro_bus,400850
2025,4,Tuesday,School Holiday Weekday,metro_train,623500
2025,4,Tuesday,School Holiday Weekday,regional_bus,31850
2025,4,Tuesday,School Holiday Weekday,regional_train,68050
2025,4,Tuesday,School Holiday Weekday,metro_tram,540650
2025,4,Wednesday,Normal Weekday,metro_bus,412400
2025,4,Wednesday,Normal Weekday,metro_train,620050
2025,4,Wednesday,Normal Weekday,regional_bus,36950
2025,4,Wednesday,Normal Weekday,regional_train,64100
2025,4,Wednesday,Normal Weekday,metro_tram,512100
2025,4,Wednesday,School Holiday Weekday,metro_bus,396800
2025,4,Wednesday,School Holiday Weekday,metro_train,639700
2025,4,Wednesday,School Holiday Weekday,regional_bus,32500
2025,4,Wednesday,School Holiday Weekday,regional_train,66950
2025,4,Wednesday,School Holiday Weekday,metro_tram,544850
2025,5,Friday,Normal Weekday,metro_bus,381900
2025,5,Friday,Normal Weekday,metro_train,606250
2025,5,Friday,Normal Weekday,regional_bus,32500
2025,5,Friday,Normal Weekday,regional_train,65500
2025,5,Friday,Normal Weekday,metro_tram,484400
2025,5,Monday,Normal Weekday,metro_bus,388750
2025,5,Monday,Normal Weekday,metro_train,559650
2025,5,Monday,Normal Weekday,regional_bus,32300
2025,5,Monday,Normal Weekday,regional_train,59500
2025,5,Monday,Normal Weekday,metro_tram,445300
2025,5,Saturday,Weekend,metro_bus,209450
2025,5,Saturday,Weekend,metro_train,372250
2025,5,Saturday,Weekend,regional_bus,16100
2025,5,Saturday,Weekend,regional_train,46600
2025,5,Saturday,Weekend,metro_tram,456550
2025,5,Sunday,Weekend,metro_bus,150650
2025,5,Sunday,Weekend,metro_train,283450
2025,5,Sunday,Weekend,regional_bus,9700
2025,5,Sunday,Weekend,regional_train,34950
2025,5,Sunday,Weekend,metro_tram,338750
2025,5,Thursday,Normal Weekday,metro_bus,414850
2025,5,Thursday,Normal Weekday,metro_train,658600
2025,5,Thursday,Normal Weekday,regional_bus,35600
2025,5,Thursday,Normal Weekday,regional_train,69900
2025,5,Thursday,Normal Weekday,metro_tram,517950
2025,5,Tuesday,Normal Weekday,metro_bus,411300
2025,5,Tuesday,Normal Weekday,metro_train,656300
2025,5,Tuesday,Normal Weekday,regional_bus,34050
2025,5,Tuesday,Normal Weekday,regional_train,68700
2025,5,Tuesday,Normal Weekday,metro_tram,499650
2025,5,Wednesday,Normal Weekday,metro_bus,387700
2025,5,Wednesday,Normal Weekday,metro_train,642000
2025,5,Wednesday,Normal Weekday,regional_bus,31450
2025,5,Wednesday,Normal Weekday,regional_train,69000
2025,5,Wednesday,Normal Weekday,metro_tram,503650
2025,6,Friday,Normal Weekday,metro_bus,352450
2025,6,Friday,Normal Weekday,metro_train,504500
2025,6,Friday,Normal Weekday,regional_bus,31300
2025,6,Friday,Normal Weekday,regional_train,57200
2025,6,Friday,Normal Weekday,metro_tram,420650
2025,6,Monday,Normal Weekday,metro_bus,345600
2025,6,Monday,Normal Weekday,metro_train,499650
2025,6,Monday,Normal Weekday,regional_bus,29000
2025,6,Monday,Normal Weekday,regional_train,54400
2025,6,Monday,Normal Weekday,metro_tram,387000
2025,6,Saturday,Weekend,metro_bus,192500
2025,6,Saturday,Weekend,metro_train,333750
2025,6,Saturday,Weekend,regional_bus,15300
2025,6,Saturday,Weekend,regional_train,43100
2025,6,Saturday,Weekend,metro_tram,391500
2025,6,Sunday,Weekend,metro_bus,134750
2025,6,Sunday,Weekend,metro_train,235200
2025,6,Sunday,Weekend,regional_bus,8550
2025,6,Sunday,Weekend,regional_train,29700
2025,6,Sunday,Weekend,metro_tram,284900
2025,6,Thursday,Normal Weekday,metro_bus,382600
2025,6,Thursday,Normal Weekday,metro_train,598950
2025,6,Thursday,Normal Weekday,regional_bus,34200
2025,6,Thursday,Normal Weekday,regional_train,63900
2025,6,Thursday,Normal Weekday,metro_tram,466150
2025,6,Tuesday,Normal Weekday,metro_bus,364500
2025,6,Tuesday,Normal Weekday,metro_train,572950
2025,6,Tuesday,Normal Weekday,regional_bus,30550
2025,6,Tuesday,Normal Weekday,regional_train,60900
2025,6,Tuesday,Normal Weekday,metro_tram,433000
2025,6,Wednesday,Normal Weekday,metro_bus,367550
2025,6,Wednesday,Normal Weekday,metro_train,574400
2025,6,Wednesday,Normal Weekday,regional_bus,30700
2025,6,Wednesday,Normal Weekday,regional_train,61750
2025,6,Wednesday,Normal Weekday,metro_tram,448550
2025,7,Friday,Normal Weekday,metro_bus,352750
2025,7,Friday,Normal Weekday,metro_train,545700
2025,7,Friday,Normal Weekday,regional_bus,32050
2025,7,Friday,Normal Weekday,regional_train,57550
2025,7,Friday,Normal Weekday,metro_tram,426800
2025,7,Friday,School Holiday Weekday,metro_bus,336450
2025,7,Friday,School Holiday Weekday,metro_train,454500
2025,7,Friday,School Holiday Weekday,regional_bus,29150
2025,7,Friday,School Holiday Weekday,regional_train,61250
2025,7,Friday,School Holiday Weekday,metro_tram,424800
2025,7,Monday,Normal Weekday,metro_bus,381650
2025,7,Monday,Normal Weekday,metro_train,519500
2025,7,Monday,Normal Weekday,regional_bus,32600
2025,7,Monday,Normal Weekday,regional_train,54050
2025,7,Monday,Normal Weekday,metro_tram,400600
2025,7,Monday,School Holiday Weekday,metro_bus,336650
2025,7,Monday,School Holiday Weekday,metro_train,453250
2025,7,Monday,School Holiday Weekday,regional_bus,28800
2025,7,Monday,School Holiday Weekday,regional_train,56750
2025,7,Monday,School Holiday Weekday,metro_tram,398800
2025,7,Saturday,Weekend,metro_bus,200050
2025,7,Saturday,Weekend,metro_train,335300
2025,7,Saturday,Weekend,regional_bus,16000
2025,7,Saturday,Weekend,regional_train,40500
2025,7,Saturday,Weekend,metro_tram,399450
2025,7,Sunday,Weekend,metro_bus,141300
2025,7,Sunday,Weekend,metro_train,249350
2025,7,Sunday,Weekend,regional_bus,9900
2025,7,Sunday,Weekend,regional_train,29700
2025,7,Sunday,Weekend,metro_tram,281000
2025,7,Thursday,Normal Weekday,metro_bus,398550
2025,7,Thursday,Normal Weekday,metro_train,622150
2025,7,Thursday,Normal Weekday,regional_bus,35950
2025,7,Thursday,Normal Weekday,regional_train,64650
2025,7,Thursday,Normal Weekday,metro_tram,458050
2025,7,Thursday,School Holiday Weekday,metro_bus,302900
2025,7,Thursday,School Holiday Weekday,metro_train,511600
2025,7,Thursday,School Holiday Weekday,regional_bus,25450
2025,7,Thursday,School Holiday Weekday,regional_train,65500
2025,7,Thursday,School Holiday Weekday,metro_tram,444700
2025,7,Tuesday,Normal Weekday,metro_bus,359200
2025,7,Tuesday,Normal Weekday,metro_train,592300
2025,7,Tuesday,Normal Weekday,regional_bus,28950
2025,7,Tuesday,Normal Weekday,regional_train,62400
2025,7,Tuesday,Normal Weekday,metro_tram,431200
2025,7,Tuesday,School Holiday Weekday,metro_bus,340600
2025,7,Tuesday,School Holiday Weekday,metro_train,500200
2025,7,Tuesday,School Holiday Weekday,regional_bus,29650
2025,7,Tuesday,School Holiday Weekday,regional_train,62800
2025,7,Tuesday,School Holiday Weekday,metro_tram,430600
2025,7,Wednesday,Normal Weekday,metro_bus,374550
2025,7,Wednesday,Normal Weekday,metro_train,581800
2025,7,Wednesday,Normal Weekday,regional_bus,34450
2025,7,Wednesday,Normal Weekday,regional_train,63000
2025,7,Wednesday,Normal Weekday,metro_tram,432500
2025,7,Wednesday,School Holiday Weekday,metro_bus,354450
2025,7,Wednesday,School Holiday Weekday,metro_train,509500
2025,7,Wednesday,School Holiday Weekday,regional_bus,30400
2025,7,Wednesday,School Holiday Weekday,regional_train,67700
2025,7,Wednesday,School Holiday Weekday,metro_tram,455900
2025,8,Friday,Normal Weekday,metro_bus,371550
2025,8,Friday,Normal Weekday,metro_train,550900
2025,8,Friday,Normal Weekday,regional_bus,32750
2025,8,Friday,Normal Weekday,regional_train,60850
2025,8,Friday,Normal Weekday,metro_tram,418000
2025,8,Monday,Normal Weekday,metro_bus,387250
2025,8,Monday,Normal Weekday,metro_train,544700
2025,8,Monday,Normal Weekday,regional_bus,33200
2025,8,Monday,Normal Weekday,regional_train,59950
2025,8,Monday,Normal Weekday,metro_tram,392600
2025,8,Saturday,Weekend,metro_bus,192850
2025,8,Saturday,Weekend,metro_train,339400
2025,8,Saturday,Weekend,regional_bus,15300
2025,8,Saturday,Weekend,regional_train,37900
2025,8,Saturday,Weekend,metro_tram,384600
2025,8,Sunday,Weekend,metro_bus,141450
2025,8,Sunday,Weekend,metro_train,244100
2025,8,Sunday,Weekend,regional_bus,9350
2025,8,Sunday,Weekend,regional_train,29500
2025,8,Sunday,Weekend,metro_tram,267550
2025,8,Thursday,Normal Weekday,metro_bus,414600
2025,8,Thursday,Normal Weekday,metro_train,663200
2025,8,Thursday,Normal Weekday,regional_bus,35500
2025,8,Thursday,Normal Weekday,regional_train,70750
2025,8,Thursday,Normal Weekday,metro_tram,453700
2025,8,Tuesday,Normal Weekday,metro_bus,399350
2025,8,Tuesday,Normal Weekday,metro_train,615950
2025,8,Tuesday,Normal Weekday,regional_bus,33050
2025,8,Tuesday,Normal Weekday,regional_train,68000
2025,8,Tuesday,Normal Weekday,metro_tram,425750
2025,8,Wednesday,Normal Weekday,metro_bus,405750
2025,8,Wednesday,Normal Weekday,metro_train,612650
2025,8,Wednesday,Normal Weekday,regional_bus,34350
2025,8,Wednesday,Normal Weekday,regional_train,66850
2025,8,Wednesday,Normal Weekday,metro_tram,443300
2025,9,Friday,Normal Weekday,metro_bus,346150
2025,9,Friday,Normal Weekday,metro_train,582750
2025,9,Friday,Normal Weekday,regional_bus,29600
2025,9,Friday,Normal Weekday,regional_train,65200
2025,9,Friday,Normal Weekday,metro_tram,427250
2025,9,Monday,Normal Weekday,metro_bus,365000
2025,9,Monday,Normal Weekday,metro_train,512350
2025,9,Monday,Normal Weekday,regional_bus,34100
2025,9,Monday,Normal Weekday,regional_train,56450
2025,9,Monday,Normal Weekday,metro_tram,388600
2025,9,Monday,School Holiday Weekday,metro_bus,338650
2025,9,Monday,School Holiday Weekday,metro_train,486000
2025,9,Monday,School Holiday Weekday,regional_bus,30150
2025,9,Monday,School Holiday Weekday,regional_train,63450
2025,9,Monday,School Holiday Weekday,metro_tram,385350
2025,9,Saturday,Weekend,metro_bus,176100
2025,9,Saturday,Weekend,metro_train,337900
2025,9,Saturday,Weekend,regional_bus,15050
2025,9,Saturday,Weekend,regional_train,39700
2025,9,Saturday,Weekend,metro_tram,345850
2025,9,Sunday,Weekend,metro_bus,118950
2025,9,Sunday,Weekend,metro_train,199200
2025,9,Sunday,Weekend,regional_bus,8750
2025,9,Sunday,Weekend,regional_train,28500
2025,9,Sunday,Weekend,metro_tram,239150
2025,9,Thursday,Normal Weekday,metro_bus,394800
2025,9,Thursday,Normal Weekday,metro_train,591750
2025,9,Thursday,Normal Weekday,regional_bus,35400
2025,9,Thursday,Normal Weekday,regional_train,66150
2025,9,Thursday,Normal Weekday,metro_tram,445100
2025,9,Thursday,School Holiday Weekday,metro_bus,372200
2025,9,Thursday,School Holiday Weekday,metro_train,600450
2025,9,Thursday,School Holiday Weekday,regional_bus,32050
2025,9,Thursday,School Holiday Weekday,regional_train,72150
2025,9,Thursday,School Holiday Weekday,metro_tram,458950
2025,9,Tuesday,Normal Weekday,metro_bus,384800
2025,9,Tuesday,Normal Weekday,metro_train,593500
2025,9,Tuesday,Normal Weekday,regional_bus,34500
2025,9,Tuesday,Normal Weekday,regional_train,65000
2025,9,Tuesday,Normal Weekday,metro_tram,430050
2025,9,Tuesday,School Holiday Weekday,metro_bus,361500
2025,9,Tuesday,School Holiday Weekday,metro_train,556450
2025,9,Tuesday,School Holiday Weekday,regional_bus,29750
2025,9,Tuesday,School Holiday Weekday,regional_train,71400
2025,9,Tuesday,School Holiday Weekday,metro_tram,430500
2025,9,Wednesday,Normal Weekday,metro_bus,395300
2025,9,Wednesday,Normal Weekday,metro_train,580400
2025,9,Wednesday,Normal Weekday,regional_bus,34850
2025,9,Wednesday,Normal Weekday,regional_train,66150
2025,9,Wednesday,Normal Weekday,metro_tram,439500
2025,9,Wednesday,School Holiday Weekday,metro_bus,366700
2025,9,Wednesday,School Holiday Weekday,metro_train,531250
2025,9,Wednesday,School Holiday Weekday,regional_bus,30650
2025,9,Wednesday,School Holiday Weekday,regional_train,76850
2025,9,Wednesday,School Holiday Weekday,metro_tram,438150
2025,10,Friday,Normal Weekday,metro_bus,374250
2025,10,Friday,Normal Weekday,metro_train,546650
2025,10,Friday,Normal Weekday,regional_bus,34600
2025,10,Friday,Normal Weekday,regional_train,64500
2025,10,Friday,Normal Weekday,metro_tram,431550
2025,10,Friday,School Holiday Weekday,metro_bus,345600
2025,10,Friday,School Holiday Weekday,metro_train,506300
2025,10,Friday,School Holiday Weekday,regional_bus,31100
2025,10,Friday,School Holiday Weekday,regional_train,64600
2025,10,Friday,School Holiday Weekday,metro_tram,432050
2025,10,Monday,Normal Weekday,metro_bus,366350
2025,10,Monday,Normal Weekday,metro_train,503800
2025,10,Monday,Normal Weekday,regional_bus,33350
2025,10,Monday,Normal Weekday,regional_train,57400
2025,10,Monday,Normal Weekday,metro_tram,389850
2025,10,Saturday,Weekend,metro_bus,185150
2025,10,Saturday,Weekend,metro_train,331050
2025,10,Saturday,Weekend,regional_bus,15550
2025,10,Saturday,Weekend,regional_train,43900
2025,10,Saturday,Weekend,metro_tram,385050
2025,10,Sunday,Weekend,metro_bus,115700
2025,10,Sunday,Weekend,metro_train,213050
2025,10,Sunday,Weekend,regional_bus,8650
2025,10,Sunday,Weekend,regional_train,29600
2025,10,Sunday,Weekend,metro_tram,233450
2025,10,Thursday,Normal Weekday,metro_bus,410350
2025,10,Thursday,Normal Weekday,metro_train,606950
2025,10,Thursday,Normal Weekday,regional_bus,37500
2025,10,Thursday,Normal Weekday,regional_train,69550
2025,10,Thursday,Normal Weekday,metro_tram,456750
2025,10,Thursday,School Holiday Weekday,metro_bus,340700
2025,10,Thursday,School Holiday Weekday,metro_train,564700
2025,10,Thursday,School Holiday Weekday,regional_bus,28000
2025,10,Thursday,School Holiday Weekday,regional_train,69000
2025,10,Thursday,School Holiday Weekday,metro_tram,435200
2025,10,Tuesday,Normal Weekday,metro_bus,410300
